id,event-id,visible,timestamp,longitude,latitude,tag-local-identifier,individual-local-identifier
6647,30046733907,TRUE,2009-01-05T16:54:00,155.223,-62.205,88728,88728
6648,30078745693,TRUE,2009-01-05T16:54:00,155.223,-62.201,88728,88728
6649,30046733897,TRUE,2009-01-05T16:59:00,155.18,-62.182,88728,88728
6650,30078745694,TRUE,2009-01-05T16:59:00,155.215,-62.201,88728,88728
6651,30046733891,TRUE,2009-01-05T17:37:00,155.159,-62.201,88728,88728
6652,30078745695,TRUE,2009-01-05T17:37:00,155.15,-62.198,88728,88728
6653,30046733892,TRUE,2009-01-05T17:41:00,155.161,-62.203,88728,88728
6654,30078745696,TRUE,2009-01-05T17:41:00,155.143,-62.198,88728,88728
6655,30046733854,TRUE,2009-01-05T17:56:00,155.042,-62.164,88728,88728
6656,30078745697,TRUE,2009-01-05T17:56:00,155.118,-62.197,88728,88728
6657,30046733778,TRUE,2009-01-06T12:24:00,154.667,-62.24,88728,88728
6658,30046733786,TRUE,2009-01-06T13:23:00,154.728,-62.24,88728,88728
6659,30078745698,TRUE,2009-01-06T13:23:00,154.745,-62.238,88728,88728
6660,30046733788,TRUE,2009-01-06T13:55:00,154.73,-62.252,88728,88728
6661,30078745699,TRUE,2009-01-06T13:55:00,154.75,-62.233,88728,88728
6662,30046733820,TRUE,2009-01-06T14:04:00,154.84,-62.247,88728,88728
6663,30078745700,TRUE,2009-01-06T14:04:00,154.752,-62.232,88728,88728
6664,30046733798,TRUE,2009-01-06T14:18:00,154.755,-62.224,88728,88728
6665,30078745701,TRUE,2009-01-06T14:18:00,154.758,-62.229,88728,88728
6666,30046733792,TRUE,2009-01-06T15:02:00,154.739,-62.183,88728,88728
6667,30078745702,TRUE,2009-01-06T15:02:00,154.793,-62.219,88728,88728
6668,30046733813,TRUE,2009-01-06T15:32:00,154.821,-62.213,88728,88728
6669,30078745703,TRUE,2009-01-06T15:32:00,154.812,-62.214,88728,88728
6670,30046733819,TRUE,2009-01-06T15:48:00,154.836,-62.212,88728,88728
6671,30078745704,TRUE,2009-01-06T15:48:00,154.819,-62.211,88728,88728
6672,30046733806,TRUE,2009-01-06T15:52:00,154.785,-62.256,88728,88728
6673,30046733810,TRUE,2009-01-06T16:39:00,154.811,-62.203,88728,88728
6674,30078745705,TRUE,2009-01-06T16:39:00,154.814,-62.204,88728,88728
6675,30046733822,TRUE,2009-01-06T16:41:00,154.853,-62.209,88728,88728
6676,30046733807,TRUE,2009-01-06T17:15:00,154.786,-62.199,88728,88728
6677,30078745706,TRUE,2009-01-06T17:15:00,154.805,-62.2,88728,88728
6678,30046733803,TRUE,2009-01-06T17:32:00,154.779,-62.218,88728,88728
6679,30078745707,TRUE,2009-01-06T17:32:00,154.8,-62.198,88728,88728
6680,30046733686,TRUE,2009-01-07T12:11:00,154.404,-62.437,88728,88728
6681,30078745708,TRUE,2009-01-07T12:11:00,154.409,-62.438,88728,88728
6682,30046733689,TRUE,2009-01-07T13:00:00,154.413,-62.447,88728,88728
6683,30078745709,TRUE,2009-01-07T13:00:00,154.422,-62.437,88728,88728
6684,30046733695,TRUE,2009-01-07T13:13:00,154.433,-62.439,88728,88728
6685,30078745710,TRUE,2009-01-07T13:13:00,154.426,-62.436,88728,88728
6686,30046733712,TRUE,2009-01-07T13:53:00,154.476,-62.419,88728,88728
6687,30078745711,TRUE,2009-01-07T13:53:00,154.446,-62.421,88728,88728
6688,30046733734,TRUE,2009-01-07T13:56:00,154.516,-62.412,88728,88728
6689,30078745712,TRUE,2009-01-07T13:56:00,154.448,-62.42,88728,88728
6690,30046733720,TRUE,2009-01-07T14:42:00,154.493,-62.404,88728,88728
6691,30078745713,TRUE,2009-01-07T14:42:00,154.465,-62.398,88728,88728
6692,30046733727,TRUE,2009-01-07T14:52:00,154.507,-62.383,88728,88728
6693,30078745714,TRUE,2009-01-07T14:52:00,154.468,-62.394,88728,88728
6694,30046733714,TRUE,2009-01-07T15:10:00,154.477,-62.388,88728,88728
6695,30078745715,TRUE,2009-01-07T15:10:00,154.47,-62.386,88728,88728
6696,30046733705,TRUE,2009-01-07T15:35:00,154.459,-62.376,88728,88728
6697,30078745716,TRUE,2009-01-07T15:35:00,154.47,-62.377,88728,88728
6698,30046733731,TRUE,2009-01-07T16:16:00,154.511,-62.351,88728,88728
6699,30046733711,TRUE,2009-01-07T16:32:00,154.469,-62.364,88728,88728
6700,30078745717,TRUE,2009-01-07T16:32:00,154.474,-62.366,88728,88728
6701,30046733717,TRUE,2009-01-07T16:48:00,154.485,-62.363,88728,88728
6702,30078745718,TRUE,2009-01-07T16:48:00,154.476,-62.363,88728,88728
6703,30046733708,TRUE,2009-01-07T17:09:00,154.468,-62.36,88728,88728
6704,30078745719,TRUE,2009-01-07T17:09:00,154.477,-62.361,88728,88728
6705,30046733709,TRUE,2009-01-07T17:20:00,154.468,-62.366,88728,88728
6706,30078745720,TRUE,2009-01-07T17:20:00,154.477,-62.359,88728,88728
6707,30046733713,TRUE,2009-01-07T17:56:00,154.476,-62.363,88728,88728
6708,30046733660,TRUE,2009-01-08T12:07:00,154.315,-62.501,88728,88728
6709,30078745721,TRUE,2009-01-08T12:07:00,154.353,-62.507,88728,88728
6710,30046733670,TRUE,2009-01-08T12:59:00,154.353,-62.521,88728,88728
6711,30078745722,TRUE,2009-01-08T12:59:00,154.336,-62.521,88728,88728
6712,30046733674,TRUE,2009-01-08T13:09:00,154.358,-62.529,88728,88728
6713,30078745723,TRUE,2009-01-08T13:09:00,154.332,-62.524,88728,88728
6714,30046733655,TRUE,2009-01-08T13:30:00,154.304,-62.532,88728,88728
6715,30078745724,TRUE,2009-01-08T13:30:00,154.316,-62.529,88728,88728
6716,30046733644,TRUE,2009-01-08T13:48:00,154.271,-62.526,88728,88728
6717,30078745725,TRUE,2009-01-08T13:48:00,154.303,-62.533,88728,88728
6718,30046733640,TRUE,2009-01-08T14:40:00,154.257,-62.533,88728,88728
6719,30078745726,TRUE,2009-01-08T14:40:00,154.265,-62.544,88728,88728
6720,30046733632,TRUE,2009-01-08T14:46:00,154.212,-62.555,88728,88728
6721,30046733635,TRUE,2009-01-08T15:06:00,154.223,-62.541,88728,88728
6722,30078745727,TRUE,2009-01-08T15:06:00,154.247,-62.553,88728,88728
6723,30046733636,TRUE,2009-01-08T15:27:00,154.233,-62.56,88728,88728
6724,30078745728,TRUE,2009-01-08T15:27:00,154.235,-62.561,88728,88728
6725,30046733629,TRUE,2009-01-08T16:17:00,154.198,-62.59,88728,88728
6726,30078745729,TRUE,2009-01-08T16:17:00,154.214,-62.588,88728,88728
6727,30046733633,TRUE,2009-01-08T16:25:00,154.215,-62.594,88728,88728
6728,30078745730,TRUE,2009-01-08T16:25:00,154.211,-62.593,88728,88728
6729,30046733630,TRUE,2009-01-08T16:47:00,154.199,-62.597,88728,88728
6730,30046733679,TRUE,2009-01-08T17:57:00,154.373,-62.631,88728,88728
6731,30046733639,TRUE,2009-01-09T13:36:00,154.247,-62.592,88728,88728
6732,30078745731,TRUE,2009-01-09T13:36:00,154.26,-62.601,88728,88728
6733,30046733631,TRUE,2009-01-09T14:29:00,154.201,-62.57,88728,88728
6734,30046733646,TRUE,2009-01-09T14:45:00,154.276,-62.59,88728,88728
6735,30078745732,TRUE,2009-01-09T14:45:00,154.27,-62.592,88728,88728
6736,30046733643,TRUE,2009-01-09T15:17:00,154.27,-62.586,88728,88728
6737,30078745733,TRUE,2009-01-09T15:17:00,154.276,-62.585,88728,88728
6738,30046733645,TRUE,2009-01-09T15:57:00,154.274,-62.569,88728,88728
6739,30078745734,TRUE,2009-01-09T15:57:00,154.288,-62.573,88728,88728
6740,30046733649,TRUE,2009-01-09T16:01:00,154.29,-62.575,88728,88728
6741,30078745735,TRUE,2009-01-09T16:01:00,154.289,-62.572,88728,88728
6742,30046733652,TRUE,2009-01-09T16:06:00,154.296,-62.568,88728,88728
6743,30078745736,TRUE,2009-01-09T16:06:00,154.29,-62.57,88728,88728
6744,30046733637,TRUE,2009-01-09T16:26:00,154.233,-62.413,88728,88728
6745,30046733648,TRUE,2009-01-09T16:56:00,154.287,-62.546,88728,88728
6746,30078745737,TRUE,2009-01-09T16:56:00,154.287,-62.547,88728,88728
6747,30046733642,TRUE,2009-01-09T17:38:00,154.267,-62.528,88728,88728
6748,30078745738,TRUE,2009-01-09T17:38:00,154.279,-62.528,88728,88728
6749,30046733742,TRUE,2009-01-10T12:21:00,154.553,-62.127,88728,88728
6750,30078745739,TRUE,2009-01-10T12:21:00,154.607,-62.116,88728,88728
6751,30046733746,TRUE,2009-01-10T12:39:00,154.562,-62.087,88728,88728
6752,30078745740,TRUE,2009-01-10T12:39:00,154.615,-62.11,88728,88728
6753,30046733768,TRUE,2009-01-10T12:44:00,154.615,-62.094,88728,88728
6754,30046733763,TRUE,2009-01-10T13:21:00,154.596,-62.091,88728,88728
6755,30046733776,TRUE,2009-01-10T13:58:00,154.654,-62.1,88728,88728
6756,30078745741,TRUE,2009-01-10T13:58:00,154.69,-62.11,88728,88728
6757,30046733793,TRUE,2009-01-10T14:22:00,154.741,-62.121,88728,88728
6758,30078745742,TRUE,2009-01-10T14:22:00,154.717,-62.113,88728,88728
6759,30046733808,TRUE,2009-01-10T15:05:00,154.809,-62.112,88728,88728
6760,30078745743,TRUE,2009-01-10T15:05:00,154.768,-62.12,88728,88728
6761,30046733809,TRUE,2009-01-10T15:37:00,154.81,-62.128,88728,88728
6762,30078745744,TRUE,2009-01-10T15:37:00,154.805,-62.127,88728,88728
6763,30046733816,TRUE,2009-01-10T15:55:00,154.823,-62.131,88728,88728
6764,30078745745,TRUE,2009-01-10T15:55:00,154.825,-62.131,88728,88728
6765,30046733826,TRUE,2009-01-10T17:18:00,154.89,-62.151,88728,88728
6766,30078745746,TRUE,2009-01-10T17:18:00,154.904,-62.155,88728,88728
6767,30046733831,TRUE,2009-01-10T17:36:00,154.93,-62.164,88728,88728
6768,30078745747,TRUE,2009-01-10T17:36:00,154.921,-62.16,88728,88728
6769,30046733851,TRUE,2009-01-10T17:40:00,155.017,-62.174,88728,88728
6770,30046733904,TRUE,2009-01-11T12:20:00,155.194,-62.711,88728,88728
6771,30046733901,TRUE,2009-01-11T12:23:00,155.185,-62.704,88728,88728
6772,30078745748,TRUE,2009-01-11T12:23:00,155.133,-62.717,88728,88728
6773,30046733872,TRUE,2009-01-11T13:14:00,155.122,-62.734,88728,88728
6774,30078745749,TRUE,2009-01-11T13:14:00,155.131,-62.738,88728,88728
6775,30046733883,TRUE,2009-01-11T13:16:00,155.14,-62.743,88728,88728
6776,30078745750,TRUE,2009-01-11T13:16:00,155.131,-62.739,88728,88728
6777,30046733885,TRUE,2009-01-11T13:36:00,155.145,-62.741,88728,88728
6778,30046733879,TRUE,2009-01-11T13:58:00,155.127,-62.756,88728,88728
6779,30078745751,TRUE,2009-01-11T13:58:00,155.121,-62.753,88728,88728
6780,30046733871,TRUE,2009-01-11T14:05:00,155.12,-62.755,88728,88728
6781,30078745752,TRUE,2009-01-11T14:05:00,155.119,-62.756,88728,88728
6782,30046733863,FALSE,2009-01-11T14:55:00,155.094,-62.76,88728,88728
6783,30046733873,TRUE,2009-01-11T14:55:00,155.122,-62.764,88728,88728
6784,30078745753,TRUE,2009-01-11T14:55:00,155.099,-62.768,88728,88728
6785,30046733862,TRUE,2009-01-11T15:13:00,155.085,-62.769,88728,88728
6786,30078745754,TRUE,2009-01-11T15:13:00,155.094,-62.773,88728,88728
6787,30046733860,TRUE,2009-01-11T15:36:00,155.077,-62.791,88728,88728
6788,30078745755,TRUE,2009-01-11T15:36:00,155.092,-62.782,88728,88728
6789,30046733866,TRUE,2009-01-11T15:43:00,155.097,-62.786,88728,88728
6790,30078745756,TRUE,2009-01-11T15:43:00,155.092,-62.784,88728,88728
6791,30046733874,TRUE,2009-01-11T16:34:00,155.122,-62.772,88728,88728
6792,30046733868,TRUE,2009-01-11T16:36:00,155.105,-62.798,88728,88728
6793,30078745757,TRUE,2009-01-11T16:36:00,155.108,-62.798,88728,88728
6794,30046733882,TRUE,2009-01-11T16:52:00,155.139,-62.805,88728,88728
6795,30078745758,TRUE,2009-01-11T16:52:00,155.114,-62.802,88728,88728
6796,30046733881,TRUE,2009-01-11T17:15:00,155.137,-62.82,88728,88728
6797,30078745759,TRUE,2009-01-11T17:15:00,155.122,-62.807,88728,88728
6798,30046733878,TRUE,2009-01-11T17:23:00,155.126,-62.808,88728,88728
6799,30078745760,TRUE,2009-01-11T17:23:00,155.125,-62.809,88728,88728
6800,30046733845,TRUE,2009-01-12T12:55:00,155.001,-62.894,88728,88728
6801,30078745761,TRUE,2009-01-12T12:55:00,154.994,-62.903,88728,88728
6802,30046733841,TRUE,2009-01-12T13:13:00,154.973,-62.912,88728,88728
6803,30078745762,TRUE,2009-01-12T13:13:00,154.992,-62.91,88728,88728
6804,30046733828,TRUE,2009-01-12T13:35:00,154.905,-62.946,88728,88728
6805,30078745763,TRUE,2009-01-12T13:35:00,154.992,-62.923,88728,88728
6806,30046733840,TRUE,2009-01-12T13:52:00,154.972,-62.949,88728,88728
6807,30078745764,TRUE,2009-01-12T13:52:00,154.995,-62.934,88728,88728
6808,30046733846,TRUE,2009-01-12T14:36:00,155.004,-62.98,88728,88728
6809,30078745765,TRUE,2009-01-12T14:36:00,155.026,-62.964,88728,88728
6810,30046733848,TRUE,2009-01-12T14:42:00,155.008,-62.972,88728,88728
6811,30078745766,TRUE,2009-01-12T14:42:00,155.03,-62.968,88728,88728
6812,30046733855,TRUE,2009-01-12T14:50:00,155.051,-62.965,88728,88728
6813,30078745767,TRUE,2009-01-12T14:50:00,155.037,-62.972,88728,88728
6814,30046733853,TRUE,2009-01-12T15:15:00,155.027,-63.002,88728,88728
6815,30078745768,TRUE,2009-01-12T15:15:00,155.065,-62.982,88728,88728
6816,30046733865,TRUE,2009-01-12T15:30:00,155.096,-62.995,88728,88728
6817,30078745769,TRUE,2009-01-12T15:30:00,155.082,-62.986,88728,88728
6818,30046733859,TRUE,2009-01-12T16:23:00,155.076,-62.988,88728,88728
6819,30078745770,TRUE,2009-01-12T16:23:00,155.156,-62.98,88728,88728
6820,30046733899,TRUE,2009-01-12T16:28:00,155.183,-62.978,88728,88728
6821,30078745771,TRUE,2009-01-12T16:28:00,155.163,-62.979,88728,88728
6822,30046733852,TRUE,2009-01-12T16:53:00,155.021,-62.959,88728,88728
6823,30046733905,TRUE,2009-01-12T17:10:00,155.194,-62.959,88728,88728
6824,30078745772,TRUE,2009-01-12T17:10:00,155.213,-62.969,88728,88728
6825,30046734555,TRUE,2009-01-13T12:34:00,156.723,-63.265,88728,88728
6826,30078745773,TRUE,2009-01-13T12:34:00,156.771,-63.263,88728,88728
6827,30046734635,TRUE,2009-01-13T13:12:00,156.844,-63.271,88728,88728
6828,30078745774,TRUE,2009-01-13T13:12:00,156.839,-63.273,88728,88728
6829,30046734674,TRUE,2009-01-13T13:40:00,156.905,-63.279,88728,88728
6830,30078745775,TRUE,2009-01-13T13:40:00,156.889,-63.282,88728,88728
6831,30046734708,TRUE,2009-01-13T14:15:00,156.95,-63.296,88728,88728
6832,30078745776,TRUE,2009-01-13T14:15:00,156.953,-63.294,88728,88728
6833,30046734686,TRUE,2009-01-13T14:27:00,156.92,-63.311,88728,88728
6834,30078745777,TRUE,2009-01-13T14:27:00,156.975,-63.298,88728,88728
6835,30046734741,TRUE,2009-01-13T14:33:00,156.995,-63.297,88728,88728
6836,30078745778,TRUE,2009-01-13T14:33:00,156.986,-63.3,88728,88728
6837,30046734775,TRUE,2009-01-13T15:19:00,157.066,-63.312,88728,88728
6838,30078745779,TRUE,2009-01-13T15:19:00,157.06,-63.309,88728,88728
6839,30046734776,TRUE,2009-01-13T15:55:00,157.067,-63.298,88728,88728
6840,30078745780,TRUE,2009-01-13T15:55:00,157.107,-63.311,88728,88728
6841,30046734801,TRUE,2009-01-13T16:05:00,157.116,-63.31,88728,88728
6842,30078745781,TRUE,2009-01-13T16:05:00,157.119,-63.312,88728,88728
6843,30046734873,TRUE,2009-01-13T17:31:00,157.277,-63.332,88728,88728
6844,30078745782,TRUE,2009-01-13T17:31:00,157.247,-63.347,88728,88728
6845,30046734866,TRUE,2009-01-13T17:43:00,157.265,-63.353,88728,88728
6846,30078745783,TRUE,2009-01-13T17:43:00,157.265,-63.352,88728,88728
6847,30046736002,TRUE,2009-01-14T12:15:00,158.966,-63.649,88728,88728
6848,30078745784,TRUE,2009-01-14T12:15:00,158.972,-63.655,88728,88728
6849,30046736015,TRUE,2009-01-14T12:24:00,158.981,-63.658,88728,88728
6850,30078745785,TRUE,2009-01-14T12:24:00,158.986,-63.657,88728,88728
6851,30046736030,TRUE,2009-01-14T12:38:00,158.997,-63.666,88728,88728
6852,30078745786,TRUE,2009-01-14T12:38:00,159.007,-63.662,88728,88728
6853,30046735998,TRUE,2009-01-14T12:50:00,158.962,-63.667,88728,88728
6854,30046736099,TRUE,2009-01-14T13:26:00,159.098,-63.648,88728,88728
6855,30078745787,TRUE,2009-01-14T13:26:00,159.068,-63.682,88728,88728
6856,30046736094,TRUE,2009-01-14T13:53:00,159.09,-63.693,88728,88728
6857,30078745788,TRUE,2009-01-14T13:53:00,159.098,-63.693,88728,88728
6858,30046736117,TRUE,2009-01-14T14:03:00,159.129,-63.692,88728,88728
6859,30078745789,TRUE,2009-01-14T14:03:00,159.108,-63.696,88728,88728
6860,30046736123,TRUE,2009-01-14T14:23:00,159.136,-63.71,88728,88728
6861,30078745790,TRUE,2009-01-14T14:23:00,159.127,-63.702,88728,88728
6862,30046736130,TRUE,2009-01-14T15:05:00,159.148,-63.708,88728,88728
6863,30078745791,TRUE,2009-01-14T15:05:00,159.154,-63.709,88728,88728
6864,30046736101,TRUE,2009-01-14T15:35:00,159.102,-63.677,88728,88728
6865,30046736142,TRUE,2009-01-14T15:42:00,159.172,-63.71,88728,88728
6866,30078745792,TRUE,2009-01-14T15:42:00,159.17,-63.71,88728,88728
6867,30046736139,TRUE,2009-01-14T16:06:00,159.166,-63.711,88728,88728
6868,30078745793,TRUE,2009-01-14T16:06:00,159.178,-63.709,88728,88728
6869,30046736149,TRUE,2009-01-14T16:07:00,159.182,-63.706,88728,88728
6870,30046736140,TRUE,2009-01-14T16:47:00,159.169,-63.69,88728,88728
6871,30046736143,TRUE,2009-01-14T17:10:00,159.174,-63.703,88728,88728
6872,30078745794,TRUE,2009-01-14T17:10:00,159.189,-63.694,88728,88728
6873,30046736152,TRUE,2009-01-14T17:22:00,159.185,-63.687,88728,88728
6874,30078745795,TRUE,2009-01-14T17:22:00,159.191,-63.691,88728,88728
6875,30046736193,TRUE,2009-01-15T12:26:00,159.255,-63.737,88728,88728
6876,30078745796,TRUE,2009-01-15T12:26:00,159.257,-63.732,88728,88728
6877,30046736205,TRUE,2009-01-15T12:32:00,159.271,-63.73,88728,88728
6878,30046736201,TRUE,2009-01-15T13:18:00,159.264,-63.733,88728,88728
6879,30078745797,TRUE,2009-01-15T13:18:00,159.256,-63.734,88728,88728
6880,30046736196,TRUE,2009-01-15T13:34:00,159.259,-63.732,88728,88728
6881,30078745798,TRUE,2009-01-15T13:34:00,159.255,-63.734,88728,88728
6882,30046736198,TRUE,2009-01-15T13:40:00,159.261,-63.73,88728,88728
6883,30078745799,TRUE,2009-01-15T13:40:00,159.255,-63.735,88728,88728
6884,30046736194,TRUE,2009-01-15T14:07:00,159.255,-63.73,88728,88728
6885,30078745800,TRUE,2009-01-15T14:07:00,159.253,-63.736,88728,88728
6886,30046736186,TRUE,2009-01-15T14:55:00,159.242,-63.739,88728,88728
6887,30078745801,TRUE,2009-01-15T14:55:00,159.255,-63.733,88728,88728
6888,30046736188,TRUE,2009-01-15T15:12:00,159.245,-63.724,88728,88728
6889,30078745802,TRUE,2009-01-15T15:12:00,159.258,-63.729,88728,88728
6890,30046736203,TRUE,2009-01-15T15:18:00,159.269,-63.728,88728,88728
6891,30078745803,TRUE,2009-01-15T15:18:00,159.259,-63.728,88728,88728
6892,30046736199,TRUE,2009-01-15T15:51:00,159.261,-63.705,88728,88728
6893,30078745804,TRUE,2009-01-15T15:51:00,159.266,-63.714,88728,88728
6894,30046736213,TRUE,2009-01-15T16:37:00,159.281,-63.689,88728,88728
6895,30078745805,TRUE,2009-01-15T16:37:00,159.276,-63.693,88728,88728
6896,30046736214,TRUE,2009-01-15T17:25:00,159.283,-63.672,88728,88728
6897,30046735973,TRUE,2009-01-16T12:07:00,158.934,-63.717,88728,88728
6898,30046736178,TRUE,2009-01-16T13:08:00,159.232,-63.608,88728,88728
6899,30046736210,TRUE,2009-01-16T13:12:00,159.273,-63.683,88728,88728
6900,30078745806,TRUE,2009-01-16T13:12:00,159.3,-63.686,88728,88728
6901,30046736224,TRUE,2009-01-16T13:16:00,159.298,-63.686,88728,88728
6902,30078745807,TRUE,2009-01-16T13:16:00,159.301,-63.685,88728,88728
6903,30046736241,TRUE,2009-01-16T13:43:00,159.325,-63.694,88728,88728
6904,30078745808,TRUE,2009-01-16T13:43:00,159.314,-63.685,88728,88728
6905,30046736296,TRUE,2009-01-16T14:53:00,159.411,-63.668,88728,88728
6906,30078745809,TRUE,2009-01-16T14:53:00,159.398,-63.678,88728,88728
6907,30046736275,TRUE,2009-01-16T14:54:00,159.386,-63.667,88728,88728
6908,30046736306,TRUE,2009-01-16T15:43:00,159.435,-63.661,88728,88728
6909,30078745810,TRUE,2009-01-16T15:43:00,159.467,-63.683,88728,88728
6910,30046736343,TRUE,2009-01-16T16:23:00,159.528,-63.692,88728,88728
6911,30078745811,TRUE,2009-01-16T16:23:00,159.527,-63.691,88728,88728
6912,30046736350,TRUE,2009-01-16T16:29:00,159.562,-63.704,88728,88728
6913,30046736344,TRUE,2009-01-16T16:34:00,159.532,-63.688,88728,88728
6914,30078745812,TRUE,2009-01-16T16:34:00,159.543,-63.693,88728,88728
6915,30046736352,TRUE,2009-01-16T17:00:00,159.589,-63.704,88728,88728
6916,30078745813,TRUE,2009-01-16T17:00:00,159.582,-63.699,88728,88728
6917,30046736359,TRUE,2009-01-16T17:26:00,159.612,-63.69,88728,88728
6918,30078745814,TRUE,2009-01-16T17:26:00,159.624,-63.705,88728,88728
6919,30046737015,TRUE,2009-01-17T12:10:00,161.209,-63.911,88728,88728
6920,30078745815,TRUE,2009-01-17T12:10:00,161.162,-63.911,88728,88728
6921,30046737013,TRUE,2009-01-17T12:51:00,161.207,-63.92,88728,88728
6922,30078745816,TRUE,2009-01-17T12:51:00,161.184,-63.918,88728,88728
6923,30046737010,TRUE,2009-01-17T12:53:00,161.195,-63.913,88728,88728
6924,30046737016,TRUE,2009-01-17T12:54:00,161.215,-63.918,88728,88728
6925,30078745817,TRUE,2009-01-17T12:54:00,161.185,-63.918,88728,88728
6926,30046737007,TRUE,2009-01-17T13:18:00,161.181,-63.923,88728,88728
6927,30078745818,TRUE,2009-01-17T13:18:00,161.192,-63.921,88728,88728
6928,30046737005,TRUE,2009-01-17T13:49:00,161.179,-63.916,88728,88728
6929,30078745819,TRUE,2009-01-17T13:49:00,161.204,-63.924,88728,88728
6930,30046737011,TRUE,2009-01-17T14:28:00,161.202,-63.902,88728,88728
6931,30046737026,TRUE,2009-01-17T14:30:00,161.237,-63.933,88728,88728
6932,30078745820,TRUE,2009-01-17T14:30:00,161.235,-63.931,88728,88728
6933,30046737019,TRUE,2009-01-17T14:31:00,161.221,-63.934,88728,88728
6934,30046737031,TRUE,2009-01-17T14:33:00,161.244,-63.93,88728,88728
6935,30078745821,TRUE,2009-01-17T14:33:00,161.238,-63.931,88728,88728
6936,30046737028,FALSE,2009-01-17T14:59:00,161.238,-63.936,88728,88728
6937,30046737032,TRUE,2009-01-17T14:59:00,161.246,-63.94,88728,88728
6938,30078745822,TRUE,2009-01-17T14:59:00,161.266,-63.937,88728,88728
6939,30046737059,TRUE,2009-01-17T15:32:00,161.329,-63.939,88728,88728
6940,30078745823,TRUE,2009-01-17T15:32:00,161.323,-63.947,88728,88728
6941,30046737082,FALSE,2009-01-17T16:09:00,161.391,-63.966,88728,88728
6942,30046737083,TRUE,2009-01-17T16:09:00,161.392,-63.971,88728,88728
6943,30078745824,TRUE,2009-01-17T16:09:00,161.389,-63.963,88728,88728
6944,30046737088,TRUE,2009-01-17T16:13:00,161.401,-63.968,88728,88728
6945,30078745825,TRUE,2009-01-17T16:13:00,161.396,-63.965,88728,88728
6946,30046737105,TRUE,2009-01-17T16:37:00,161.431,-63.984,88728,88728
6947,30078745826,TRUE,2009-01-17T16:37:00,161.437,-63.973,88728,88728
6948,30046737150,TRUE,2009-01-17T17:46:00,161.548,-63.989,88728,88728
6949,30078745827,TRUE,2009-01-17T17:46:00,161.542,-63.989,88728,88728
6950,30046737149,TRUE,2009-01-17T17:49:00,161.547,-63.988,88728,88728
6951,30078745828,TRUE,2009-01-17T17:49:00,161.546,-63.99,88728,88728
6952,30046737148,TRUE,2009-01-17T17:52:00,161.543,-63.991,88728,88728
6953,30078745829,TRUE,2009-01-17T17:52:00,161.551,-63.99,88728,88728
6954,30046738034,TRUE,2009-01-18T12:04:00,163.024,-64.289,88728,88728
6955,30078745830,TRUE,2009-01-18T12:04:00,163.11,-64.421,88728,88728
6956,30046738103,TRUE,2009-01-18T12:27:00,163.172,-64.438,88728,88728
6957,30046738094,TRUE,2009-01-18T12:31:00,163.159,-64.432,88728,88728
6958,30078745831,TRUE,2009-01-18T12:31:00,163.152,-64.434,88728,88728
6959,30046738092,TRUE,2009-01-18T12:42:00,163.153,-64.439,88728,88728
6960,30078745832,TRUE,2009-01-18T12:42:00,163.17,-64.439,88728,88728
6961,30046738109,TRUE,2009-01-18T12:55:00,163.199,-64.453,88728,88728
6962,30078745833,TRUE,2009-01-18T12:55:00,163.191,-64.446,88728,88728
6963,30046738180,TRUE,2009-01-18T13:39:00,163.337,-64.472,88728,88728
6964,30078745834,TRUE,2009-01-18T13:39:00,163.268,-64.467,88728,88728
6965,30046738174,TRUE,2009-01-18T14:07:00,163.314,-64.481,88728,88728
6966,30078745835,TRUE,2009-01-18T14:07:00,163.307,-64.478,88728,88728
6967,30046738149,TRUE,2009-01-18T14:17:00,163.25,-64.387,88728,88728
6968,30046738179,TRUE,2009-01-18T14:36:00,163.334,-64.484,88728,88728
6969,30078745836,TRUE,2009-01-18T14:36:00,163.341,-64.487,88728,88728
6970,30046738261,TRUE,2009-01-18T15:22:00,163.429,-64.529,88728,88728
6971,30078745837,TRUE,2009-01-18T15:22:00,163.389,-64.503,88728,88728
6972,30046738246,TRUE,2009-01-18T15:43:00,163.418,-64.51,88728,88728
6973,30046738262,TRUE,2009-01-18T15:59:00,163.429,-64.518,88728,88728
6974,30078745838,TRUE,2009-01-18T15:59:00,163.431,-64.518,88728,88728
6975,30046738288,TRUE,2009-01-18T16:15:00,163.442,-64.53,88728,88728
6976,30078745839,TRUE,2009-01-18T16:15:00,163.448,-64.525,88728,88728
6977,30046738409,FALSE,2009-01-18T17:27:00,163.549,-64.56,88728,88728
6978,30046738469,TRUE,2009-01-18T17:27:00,163.591,-64.565,88728,88728
6979,30078745840,TRUE,2009-01-18T17:27:00,163.551,-64.566,88728,88728
6980,30046738475,TRUE,2009-01-18T17:41:00,163.596,-64.58,88728,88728
6981,30078745841,TRUE,2009-01-18T17:41:00,163.571,-64.575,88728,88728
6982,30046738452,TRUE,2009-01-18T17:51:00,163.583,-64.581,88728,88728
6983,30078745842,TRUE,2009-01-18T17:51:00,163.585,-64.581,88728,88728
6984,30046739234,TRUE,2009-01-19T12:05:00,164.224,-65.379,88728,88728
6985,30078745843,TRUE,2009-01-19T12:05:00,164.222,-65.38,88728,88728
6986,30046739062,TRUE,2009-01-19T12:10:00,164.101,-65.383,88728,88728
